lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang	user
gress	NN	1970	1970-2015	1970-2015_gress_222		Lekeplassen må dreneres grundig eventuelt med sluk, så ikke snøsmelting, teleløsning, regnperioder og vannlek kan gjøre lekeområdet übrukelig. Overflaten bør varieres med f.eks. grus, singel, sand, jord, stein, tretremmer og gress.	225:230	0:231	14014	real_norwegian_semantic_change	no	andrey
gress	NN	1929	1929-1965	1929-1965_gress_225		Elva bukter seg med de samme flate breddene på to sider. Nederst den lang-grunne sand-stranda, ofte med småstein, så kommer en bratt skråning dannet av sand og grus, så et stykke høyere den skarpe rand hvor gress og mose og skogen begynner. Opp hit er det elva stiger hver vår, og forskjellen i høyde kan vaere mere enn 10 m. Det er påfallende hvor meget høyere og brattere den østre elve-bredden er enn den vestre overalt her oppetter. Som jeg før har sagt, kan det ikke i dette strøk, hvor alt er løst materiale, skyldes annet enn virkninger av Jordens omdreining.	207:212	0:565	14021	real_norwegian_semantic_change	no	andrey
gress	NN	1970	1970-2015	1970-2015_gress_164		Jordsmonnet var fruktbart ifølge en tidligere bonde jeg ble kjent med, og der hvor grunnen ikke var opptatt på annen måte, fantes traer, gress og andre planter. Noen folk dyrket visse planter og urter til medisinsk, gastronomisk og rituell bruk, mens andre spirer og nytte - vekster vokste vilt.	136:141	0:294	14028	real_norwegian_semantic_change	no	andrey
gress	NN	1970	1970-2015	1970-2015_gress_171		Naerlekeplass, sandlekeplass 50 m 50 m indre sone: 50 Kvartals- 1500 - 2000 m 2 lekeplass 25 - 200 150 m I+oo m 1000 m 2 Ballfelt 150 - 600 grus-, asfaltdekke 3-5000 m 2 gress NTH, Inst. f:r by- og regionplanlegging:	169:174	0:215	14031	real_norwegian_semantic_change	no	andrey
gress	NN	1929	1929-1965	1929-1965_gress_415		FRELSNINGSARKEN Stinn og lutrygget gikk Benjamin Johanna på Arnøiholmen ovenom flomålet og skar gress.	96:101	0:102	14029	real_norwegian_semantic_change	no	andrey
gress	NN	1929	1929-1965	1929-1965_gress_342		Den alene fornam blodet. ♦ Bekken, hvori Kristen Storstu vasket sine blodvåte fing* rer, var den koldeste i dalen. Fra bratteste groven kom den, ut av blåe berget i strak, iskold strøm; boblet og skummet i skogvill latter mellem rød sten og hvit sten, hvor ormegress vokste frodig over; smatt under trerot og hemmelig gressvoll fremved skigarden øverst i Storstujordet; drog så i strak og strøm jordet nedover, i sving forbi vassstroen og fremover til gjerdet ved aJlmannveien, dypt gjemt i gress med blom av karve og hundekjeks og kråkefot og en og annen kvannrotstjelk iblandt.	261:266	0:579	14013	real_norwegian_semantic_change	no	andrey
gress	NN	1970	1970-2015	1970-2015_gress_172		"Man kan tenke seg at problemet består i å finne frem til måter å slå gress på. Gruppelederen er den eneste som er klar over selve problemet, og må ikke røpe det overfor gruppedeltakerne, men må få dem til å tale om beslektede problemer, f.eks. hvordan ting kan klippes over. Hensikten er at man ikke skal binde fantasien, samtidig som man skal søke å utvikle en logisk og objektiv oversikt over problemet. Gordon-teknikken vil vaere best anvendbar i prosjektets innledende faser mens problemstillingen fremdeles er noe ustrukturert, eventuell cgså for å løse opp problemer som har kjørt seg fast. holder tilbake alle negative reaksjoner, så som: ""La oss komme tilbake til realitetene"", ""Sjefen ville aldri gå med på det"", eller ""Kunden er ikke interessert i det"", ""Vi kan aldri få penger til det"", ""Vi har ikke tid til å tenke på det"", ""La noen andre forsøke det først""."	69:74	0:869	14019	real_norwegian_semantic_change	no	andrey
gress	NN	1970	1970-2015	1970-2015_gress_182		Gundersen, Kr.sund hadde imidlertid dårlige erfaringer med gress i sektorene.	59:64	0:77	14026	real_norwegian_semantic_change	no	andrey
gress	NN	1929	1929-1965	1929-1965_gress_378		Det strålte op, da de nikket vennlig til ham og bad ham ta det med ro, for nu skulde de hjelpe ham med å få kua op. Å, han hadde vaert så fortvilet! Blomros, bjellekua, hadde gått sig uti nu det lakket mot kvelden og var evig langt til folk. Jan Didrik og bohusleningen tok tak fra hver sin kant, gjaeter gutten drog i halen, Blomros hjalp til så godt den kunde — og med et dypt sukk måtte myren gi slipp på sitt bytte. Blomros ristet litt på bakbenene, slo et par slag med halen, og gav sig så til å rispe av gresset ved myrkanten.	508:515	0:530	14018	real_norwegian_semantic_change	no	andrey
gress	NN	1970	1970-2015	1970-2015_gress_29		Reiret bygges av hunnen og fores med tørt gress og fine strå. Vanligvis legges 4-5 egg som ruges av hunnen i 12-14 døgn. Eggene varierer sterkt i farge, noe som tyder på at arten er utsatt for sterk parasittering av gjøk.	42:47	0:221	14011	real_norwegian_semantic_change	no	andrey
