lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang	user
kode	NN	2012	2012-2019	2012-2019_kode_1971		Det viktigste er å knekke koden for de gode kombinasjonsløsningene, altså finne antrekk du er bekvem med og som passer til anledningen, i følge Hege Regine Lunnan som er stylist og fagleder på Makeup&Styling ved Norsk Fotofagskole.	26:31	0:231	15576	nor_dia_change_subset2	no	andrey
kode	NN	2012	2012-2019	2012-2019_kode_394		Om du har en reservenøkkel må den også få ny kode. Kan den bortkomne nøkkelen fortsatt starte bilen?	45:49	0:100	15571	nor_dia_change_subset2	no	andrey
kode	NN	1980	1980-1990	1980-1990_kode_109		En del registre sitter med, ikke bare foreldet informasjon, men til og med ikke-eksisterende (dvs. utgåtte) koder for mange naeringsdrivende, på grunn av manglende ajourholdsrutiner for bransje. 8.2.2. Rikstrygdeverket	108:113	0:217	15573	nor_dia_change_subset2	no	andrey
kode	NN	1980	1980-1990	1980-1990_kode_169		I henhold til art. 52 forutsetter koden at det sammenkalles en revisjonskonferanse 5 år etter at koden er trådt i kraft.	34:39	0:120	15574	nor_dia_change_subset2	no	andrey
kode	NN	1980	1980-1990	1980-1990_kode_62		ISBN Andre utgaver Angivelser av ansvarshavende, note Annen tittelinf ormas jon Annen tittelinformas jon , note Ansvarsangivelse Ansvarshavende knyttet til utgaven Arbeide, emneord Art (dokumentets), note Autoriserende institusjons kode Avhandlinger, note Bearbeidelse, note Beholdning Beregnet publikas jonsdato Betegnelse for funksjon ( korp. /dokument )	232:236	0:356	15577	nor_dia_change_subset2	no	andrey
kode	NN	1980	1980-1990	1980-1990_kode_413		Når det gjelder beliggenhet og bransje, foreligger det allerede offisielle koder som kan tas i bruk (henholdsvis kommunekode og Standard for naeringsgruppering - begge utarbeidet av SSB).	75:80	0:186	15580	nor_dia_change_subset2	no	andrey
kode	NN	1980	1980-1990	1980-1990_kode_36		"Dette er første posisjon efter hodet og indeks (leader og record directory ) Beskrivelsesnivå Verdier er: 17 0 fullstendig beskrivelse (nivå 3) 1 nivå 2 2 nivå 1 18 - 19 Ikke definert 20 Felt lengde- lengde ett siffer som angir antall siffer i ""feltlengde"" i en tndeks-innførsel , dette vil vaere 4 i NORMARC 21 Startadresselengde for et felt ett siffer som angir antall siffer i "" startadresse"" i en indeks-innførsel , dette vil vaere 5 i NORMARC 22 - 23 Ikke definert INDEKS Indeksen (record directory) består av en innførsel for hvert felt som er med i posten. Oet er innførsler for både kontrollfelt og variable datafelt. Indeksen avsluttes med et feltslutt- tegn. Hver innførsel består av tre ledd feltkode, feltlengde og feltstart. 1 - 3 Feltkoden dette er den 3-sifrede kode som identifiserer feltet (020 for ISBN, 245 for tittel etc.) 4-7 Feltlengde dette er den totale lengde av feltet (i datadelen av meldingen) ."	705:709	0:921	15568	nor_dia_change_subset2	no	andrey
kode	NN	1980	1980-1990	1980-1990_kode_544		Som en forberedelse til tellingen gjennomgikk Folketellingskontoret utdanningssystemet i de mest aktuelle land, laget koder til de forskjellige utdanninger man mente ville dukke opp i tellingsmaterialet, og samlet disse kodene i en egen kodebok.	118:123	0:245	15570	nor_dia_change_subset2	no	andrey
kode	NN	2012	2012-2019	2012-2019_kode_741		Fire år senere fant DNB en feil BLE TRODD: Paal Øiestad kjempet i fire år for at banken hans gjennom 60 år, DNB, skulle tro at han ikke hadde oppbevart koden sammen med kortet sitt. Til slutt innrømmet banken teknisk fiel, og dekket tapet på 50.000 kroner. Foto: Silje Eide Etter fire års kamp ble Paal Øiestad endelig trodd på at han selv ikke var skyld i at kortet hans ble svindlet for 50.000 kroner på ferieturen i Roma i 2008.	152:157	0:431	15575	nor_dia_change_subset2	no	andrey
kode	NN	2012	2012-2019	2012-2019_kode_2484		Tre vogntog ble rapportert på grunn av feil kode for vektårsavgift på de kjøretøyene, mens to sjåfører måtte fjerne sikthindrende gjenstander i frontruten før de kunne kjøre videre.	44:48	0:181	15572	nor_dia_change_subset2	no	andrey
kode	NN	1980	1980-1990	1980-1990_kode_335		Paragrafens første ledd gjengir kodens art. 17(1).	32:38	0:50	15565	nor_dia_change_subset2	no	andrey
kode	NN	2012	2012-2019	2012-2019_kode_1280		Etter at samarbeidsavtalen mellom Kode, Universitetet i Beijing og Zhongkun Investment Group var signert i desember 2013, ble alle de 21 marmorsøylene i samlingen hentet frem fra museets magasin.	34:38	0:195	15563	nor_dia_change_subset2	no	andrey
kode	NN	1980	1980-1990	1980-1990_kode_283		Paragrafen inneholder regler om behandlingsmåten av medlemskapssaker og svarer til kodens art. 1(4) og (5). Det vesentlige i bestemmelsen er at konferansen skal avgjøre spørsmålet uten ugrunnet opphold og i tilfelle begrunne avslag på søknaden om medlemskap.	83:89	0:258	15569	nor_dia_change_subset2	no	andrey
kode	NN	1980	1980-1990	1980-1990_kode_382		- Utstyr og -forskning, NAVF—ut red ni ng, Ivar 31. mai 86™- I 1 5 om maskinvare, -f. eks. kopl inger (serie, parallell), elektronikk, databits, koder (f. eks. Ascii), datamedier (tape, disk, diskett), skri verkontroll, kommunikasjon og modem. Praksis viser at det ikke er realistisk a regne med at et lite edb-mil jo i tillegg til en eller to personer med edb-utdanni ng skal ra. over ingenidrer med tekniske kunnskaper.	145:150	0:421	15579	nor_dia_change_subset2	no	andrey
kode	NN	2012	2012-2019	2012-2019_kode_2869		I dag får du 20 % på kjøpet ditt ved å oppgi koden BFNORWAY. NYTT TILBUD: Milrab er i gang med Black Friday for alvor og nå får du knallpriser på blant annet terrengsko fra Salomon til under tusenlappen! NYTT TILBUD: Er du glad i vinter og ski kan Skistart.com vaere verdt et besøk.	45:50	0:281	15564	nor_dia_change_subset2	no	andrey
