lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang	user
særforbund	NN	1980	1980-1990	1980-1990_særforbund_27		Idrettstinget slutta seg til følgjande definisjon av omgrepet toppidrettsutøvar: «En utøver som innenfor sin idrett tilhører landets beste — og er kvalifisert for deltakelse i sitt saerforbunds representasjonslag i internasjonale konkurranser/landskamper.»	181:192	0:255	15523	nor_dia_change_subset2	no	andrey
særforbund	NN	1980	1980-1990	1980-1990_særforbund_21		I tiårene etter ble det dannet en rekke saerforbund som i 1910 dannet grunnlaget for opprettelsen av Norges Riksforbund for Idrett.	40:50	0:130	15522	nor_dia_change_subset2	no	andrey
særforbund	NN	1980	1980-1990	1980-1990_særforbund_13		Ved mer kompliserte anlegg bør man ta kontakt direkte med saerforbundets anleggskonsulent og/eller STUI. Denne fasen omfatter utarbeiding av finansieringsplan og søknader om tippemidler, kommunal støtte, lån m.m.	58:71	0:211	15535	nor_dia_change_subset2	no	andrey
særforbund	NN	2012	2012-2019	2012-2019_særforbund_33		I Norsk Bedriftsidrettsforbund, som er et av de største saerforbundene i idretts-Norge med 300.000 medlemmer, er generalsekretaer Svenn Erik Bolle enig i at et tiltak som Arbetsplassklassikeren kan ha en mobiliseringseffekt og egne seg for et arrangement som Birkebeinerrennet.	56:69	0:275	15518	nor_dia_change_subset2	no	andrey
særforbund	NN	1980	1980-1990	1980-1990_særforbund_12		Følgende saerforbund har hatt over 10 % stigning: - Handicap +131 % - Seiling + 130 % - Skyting + 41 % - Fotball + 14% - Håndball + 11 % Av de største forbundene er det bare svømmeforbundet som har hatt en tilbakegang, 3 %. Tabellen på side 16 viser antall aktive utøvere pr. 1 000 innbyggere for de største saerforbundene i årene 1980 og 1986. ELVERUM LAeRERHØGSXOLI Medlemmer - idrettslag - alder - kjønn 15 Utvikling saeridretter 1980-86 1 .3 Praktisk gjennomføring av idrettens anleggsplanlegging	9:19	0:496	15529	nor_dia_change_subset2	no	andrey
særforbund	NN	2012	2012-2019	2012-2019_særforbund_799		Bildet er fra et tidligere møte med saerforbundene på Gardermoen, der tema blant annet var åpenheten. Foto: Mattis Sandblad, VG Uttalelsen hans – han har ikke vurdert sin stilling – kom helt mot slutten av et lengre innslag der Inge Andersen var alene i studio sammen med programlederen av Dagsnytt 18. BAKGRUNN: TV 2-Davy i strupen på NIFs generalsekretaer Under «debatten» sa NIFs generalsekretaer også at Norges største frivillige organisasjon – med 2,5 millioner medlemskap – «har usedvanlig stor åpenhet».	36:49	0:507	15526	nor_dia_change_subset2	no	andrey
særforbund	NN	1980	1980-1990	1980-1990_særforbund_25		Ein del saerforbund har fått stønad til bygging av riksanlegg, dvs. anlegg der det kan arrangerast internasjonale meisterskap.	8:18	0:125	15532	nor_dia_change_subset2	no	andrey
særforbund	NN	1980	1980-1990	1980-1990_særforbund_15		* Oppgavene vil vaerlig vaere rettet mot Idrettskretser og saerforbund.	57:67	0:68	15525	nor_dia_change_subset2	no	andrey
særforbund	NN	2012	2012-2019	2012-2019_særforbund_219		Ofte sitter begrensningene hos en selv, sier Moen. Tilbud avhenger av bosted I Norge har saerforbundene ansvaret for personer med funksjonsnedsettelser som ønsker å drive med idrett.	89:102	0:181	15533	nor_dia_change_subset2	no	andrey
særforbund	NN	2012	2012-2019	2012-2019_særforbund_1478		- Det må vi ta veldig alvorlig, sier Tarjei Bø. Landslagsutøveren mener det har vaert mye fokus på fluorsmøring i Skiforbundet og andre saerforbund de siste åra - blant annet gjennom de forbedrede smøretrailerne.	135:145	0:210	15536	nor_dia_change_subset2	no	andrey
særforbund	NN	1980	1980-1990	1980-1990_særforbund_2		Regler om doping finnes enten på nasjonalt nivå eller på internasjonalt nivå. De fleste internasjonale saerforbund har bestemmelser for hva som regnes som doping og hva som skjer ved brudd på bestemmelsene.	103:113	0:205	15519	nor_dia_change_subset2	no	andrey
særforbund	NN	2012	2012-2019	2012-2019_særforbund_784		De siste årene har NIF og saerforbundene felles utviklet norsk trenerutdanning, og nesten alle saeridretter har nå på plass et moderne utdanningstilbud.	26:39	0:150	15521	nor_dia_change_subset2	no	andrey
særforbund	NN	1980	1980-1990	1980-1990_særforbund_0		Navnet er senere endret til «International Assembly of National Organizations of Sports» (lANOS). Organisasjonen har imidlertid ikke hatt noen suksess, og spiller i dag en beskjeden rolle. Samarbeid mellom de nasjonale saerforbund	219:229	0:229	15527	nor_dia_change_subset2	no	andrey
særforbund	NN	2012	2012-2019	2012-2019_særforbund_299		Årsakene til dette kan vaere flere: * At Yngve Hallén ved det forrige tinget, i 2011, var den viktigste målbaereren for saerforbundenes sak mot idrettskretsene.	118:132	0:157	15530	nor_dia_change_subset2	no	andrey
særforbund	NN	2012	2012-2019	2012-2019_særforbund_717		Idrettsanlegg eid og drevet av en klubb eller et saerforbund vil hun nok heller ikke kunne benytte seg av, men her må man se litt på hver enkelt spesifikke situasjon.	49:59	0:165	15531	nor_dia_change_subset2	no	andrey
særforbund	NN	1980	1980-1990	1980-1990_særforbund_6		I de internasjonale saerforbund finnes det ikke egne domsinstanser.	20:30	0:66	15524	nor_dia_change_subset2	no	andrey
særforbund	NN	2012	2012-2019	2012-2019_særforbund_951		– Det er et tegn i tiden at saerforbund som FIS ønsker å vise seg som tøffe i antidopingarbeidet, og at de er konsekvente når det kommer til dopingstraffer.	28:38	0:155	15538	nor_dia_change_subset2	no	andrey
særforbund	NN	2012	2012-2019	2012-2019_særforbund_707		Måten NIF har håndtert kravet om åpenhet, engasjerer også lederne i flere norske saerforbund.	81:91	0:92	15528	nor_dia_change_subset2	no	andrey
særforbund	NN	1980	1980-1990	1980-1990_særforbund_29		Medlemsdelen av kvinner i Norges Idrettsforbund har auka frå 30 til 40 pst. på 1970-talet, og enkelte saerforbund har m.a. vedteke kjønnskvotering når det gjeld tingrepresentasjon.	102:112	0:179	15534	nor_dia_change_subset2	no	andrey
