lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang	user
kohort	NN	1980	1980-1990	1980-1990_kohort_120		Anslagene på brutto-innflytting Netto-veksten i tallet på personer i hver kohort er lik netto-innflyttingen minus dødsfallene.	74:80	0:126	15509	nor_dia_change_subset2	no	andrey
kohort	NN	1980	1980-1990	1980-1990_kohort_4		Andelen av kvinnene som hadde født første barn ved 20 års alderen, har økt for hver kohort etter den første, kvinner født 1912 — 20.	84:90	0:132	15499	nor_dia_change_subset2	no	andrey
kohort	NN	1980	1980-1990	1980-1990_kohort_18		Disse kohortfaktorene kan bringes inn i formelverkene fra de tidligere avsnitt, ved å mulitiplisere hver kohort med sin kohortfaktor. Det er videre nyttig å bringe inn en demografisk avkastningsrate, definert som den rente som bringer likhet i nåverdien for samlede pensjonspremie (skatt) betalt og samlede ytelser mottatt (pensjon).	6:12	0:333	15495	nor_dia_change_subset2	no	andrey
kohort	NN	1980	1980-1990	1980-1990_kohort_109		En viss forsiktighet bor imidlertid utvises, siden beregningene omfatter forskjellige kohorter og aldersgrupper ved de forskjellige varighetene.	86:94	0:144	15510	nor_dia_change_subset2	no	andrey
kohort	NN	2012	2012-2019	2012-2019_kohort_7		I tillegg til Bystrøm og Kristoff finner vi altså en voksen kohort av russiske Katjusja-ryttere på startlisten. Sergei Chernetckii, Viacheslav Kuznetsov, Aleksei Tsatevitsj og Ilnur Zakarin er alle til stede i Richmond. Ifølge Kristoff gjør det Russland til en naturlig alliert.	60:66	0:278	15508	nor_dia_change_subset2	no	andrey
kohort	NN	2012	2012-2019	2012-2019_kohort_0		Moffitt trekker pusten dypt og vender tilbake til kohorten fra Dunedin. - Hvis vi begynner med kreativiteten, er det slik at alle dem vi ser utrette noe spektakulaert som voksne, tilhører den gruppen som hadde svaert høy selvkontroll som barn.	50:58	0:241	15513	nor_dia_change_subset2	no	andrey
kohort	NN	2012	2012-2019	2012-2019_kohort_9		Kohorten inkluderer nå om lag 180 000 personer med informasjon fra spørreskjemaer, målinger og blodprøver.	0:8	0:106	15501	nor_dia_change_subset2	no	andrey
kohort	NN	1980	1980-1990	1980-1990_kohort_107		I LOGLIN-utskriften er for øvrig summen over alle kategorier 0. Som eksempel kan vi ta tabell 9.1, som tar for seg de samme modeller som i tabell 7.2.1. I modell 4 ser vi at summen over kohortene er 0 (-0,50-0,25-0,07+0,09+0,23+0,50=0).	186:195	0:236	15502	nor_dia_change_subset2	no	andrey
kohort	NN	1980	1980-1990	1980-1990_kohort_51		135 Interaksjonen mellom kohort og førstefødselstidspunkt i modell b som inneholder alle interaksjonene samt alle hovedeffektene 135 Interaksjonen mellom alder og barnetall i modell 9.11 a som bare inneholder denne interaksjonen samt alle hovedeffektene ..	25:31	0:256	15500	nor_dia_change_subset2	no	andrey
kohort	NN	2012	2012-2019	2012-2019_kohort_3		- Det jeg har til felles med andre fra min kohort er at vi var barn i de aller første årene av etterkrigstiden, med rasjonering og vareknapphet.	43:49	0:144	15504	nor_dia_change_subset2	no	andrey
kohort	NN	1980	1980-1990	1980-1990_kohort_74		Dette kan betraktes som et konstantalternativ, idet vi antar at de varighetsavhengige råtene holder seg på samme nivå. En annen løsning kunne for eksempel ha vaert å gjøre en ekstrapolering av den økningen som har funnet sted i disse råtene de siste årene. Figur 6.5.1. Skilsmisseintensiteter i første ekteskap blant kvinner som gifter seg når de er 20 år, for virkelige og syntetiske kohorter	384:392	0:392	15515	nor_dia_change_subset2	no	andrey
kohort	NN	1980	1980-1990	1980-1990_kohort_112		Når det gjelder interaksjonen mellom kohort og plassering av førstefødsel, ser vi en struktur som kommer tydelig fram i den kompliserte modellen (tabell 9.10 b), roen i mindre grad i den enkleste modellen (tabell 9.10 a).	37:43	0:221	15503	nor_dia_change_subset2	no	andrey
kohort	NN	2012	2012-2019	2012-2019_kohort_16		For hver ny kohort i Norge synker andelen som oppnår høyere utdanning enn sine eldre. Rundt 42 prosent av dagens 55 – 65-åringer overgikk sine foreldre.	12:18	0:152	15506	nor_dia_change_subset2	no	andrey
kohort	NN	2012	2012-2019	2012-2019_kohort_17		Antagelig fordi den samme kohorten som fikk sin rettferdighetssans trigget av denne, nå sitter i lederstillinger?	26:34	0:113	15512	nor_dia_change_subset2	no	andrey
kohort	NN	1980	1980-1990	1980-1990_kohort_113		Det ser vi tydelig ved å sammenlikne for eksempel annen og fjerde kolonne, dvs. de som fikk barn med ektefellen før de giftet seg, og de som fikk barn i løpet av 7-24 måneder. Tabell 9.9 a] Interaksjonen mellom alder og førstef ødselstidspunkt i modell som bare inneholder denne interaksjonen samt alle hovedeffektene b] Interaksjonen mellom alder og førstef ødselstidspunkt i modell som inneholder alle interaksjonene samt alle hovedeffektene. Tabell 9.10 a] Interaksjonen mellom kohort og førstef ødselstidspunkt i modell som bare inneholder denne interaksjonen samt alle hovedeffektene b) Interaksjonen mellom kohort og førstefødselstidspunkt i modell som inneholder alle interaksjonene samt alle hovedeffektene. Tabell 9.11 a) Interaksjon mellom alder og barnetall i modell som bare inneholder denne interaksjonen samt alle hovedeffekter. bj Interaksjon mellom alder og barnetall i modell som inneholder alle interaksjonene samt alle hovedeffekter. Tabell 9.12 a] Interaksjon mellom kohort og barnetall i modell som bare inneholder denne interaksjonen samt alle hovedeffekter. b) Interaksjon mellom kohort og barnetall i modell som inneholder alle interaksjonene samt alle hovedeffekter.	481:487	0:1191	15497	nor_dia_change_subset2	no	andrey
kohort	NN	2012	2012-2019	2012-2019_kohort_12		Navnet «iGen» henviser til kohortens sterkeste kjennetegn, deres Iphone, men psykologiprofessoren fra San Diego State University bruker også den første bokstaven til andre kjennetegn som internet, insecure, irreligious, insulated, indefinate, inclusive og independent. Noen av trekkene som Twenge her tallfester, vil vaere kjente for alle som har hørt at det fremdeles finnes ungdommer.	27:36	0:385	15498	nor_dia_change_subset2	no	andrey
kohort	NN	2012	2012-2019	2012-2019_kohort_15		Damone Jr (@Asharp52) 22. november 2018 «De gir vennen sin den falleferdige stolen og lar han ikke sitte på samme siden av bordet, enda mer bevis på at Charlie Brown og hans kohorter er RASISTER,» twitrer @mwizzy128. Andre igjen påpeker at Franklin er aeresgjest på festen og at han derfor også får den beste plassen.	174:182	0:316	15511	nor_dia_change_subset2	no	andrey
kohort	NN	2012	2012-2019	2012-2019_kohort_14		En forskjell er at i den norske modellen har norske eksportforetak satset på dealerbedrifter i utlandet utelukkende ledet av menn, mens britene ansatte en kvinne som daglig leder av Rolls-Royce i Moskva. A Woman's Decision? Tatiana Fitzgerald representerer den nye kohorten av kvinnlige sukssesrike toppledere i Russland.	265:273	0:321	15516	nor_dia_change_subset2	no	andrey
kohort	NN	1980	1980-1990	1980-1990_kohort_49		2.1 Skilsmisser i en del industrialiserte land i 1980. Pr. 1000 av befolkningen 27 4.4.1 Publiserte og beregnede skilsmisserater 37 4.4.2 Antall skilsmisser publisert og beregnet 38 6.5.1 Andel oppløste ekteskap i syntetiske kohorter basert på periodedata, etter observasjonsår, giftermålsalder og ekteskapsvarighet.	225:233	0:316	15496	nor_dia_change_subset2	no	andrey
