lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang	user
pære	NN	1970	1970-2015	1970-2015_pære_13		Det gis feilmelding når paeren i det røde signallyset har gått, og en slik feilmelding logges, jf. pkt. 4.6.1.2. SINTEF har på anmodning fra Kommisjonen gransket hendelsesloggen for 4. januar og hendelsesloggen i forbindelse med rekonstruksjonen 10. februar 2000, jf. pkt. 4.6.1.11. Hendelsesloggen fra 4. januar 2000 er også sammenlignet med ferdskriveren fra nordgående ulykkestog.	24:29	0:382	13339	real_norwegian_semantic_change	no	andrey
pære	NN	1929	1929-1965	1929-1965_pære_39		Finn det, kjaere; — jeg kan kun se en overmoden paere. Nei, Yduns-eplet fattes, det er sagen, og Balder flytter senest i april; se, derfor lakker det mot endskaps-dagen, tross slag av køller og tross skudd med pil; heng altså tålsomt ditt gevaer i hvil, — stig opp på bordet, sy de falnes lagen; ti det du vite må: en gud som blunder, kan aldri ruskes opp; han får gå under.	47:51	0:371	13337	real_norwegian_semantic_change	no	andrey
pære	NN	1929	1929-1965	1929-1965_pære_6		Jeg lyste med lommelykten pa bokhyllene; paeren holdt pa a gløde ut, men jeg kikk inntrykk av at en advokat hadde bodd her. Jeg så et billede over sengen, et uutgrundelig fotografi med bløtt spill mellem lys og skygge; var det et kvinneansikt? Lykten sluknet; jeg la mig i stummende mørke. Utpå natten var jeg så medtatt av veggedyr at jeg gikk ut og la mig på marken; snart efter kom Walter og de andre.	41:46	0:403	13334	real_norwegian_semantic_change	no	andrey
pære	NN	1929	1929-1965	1929-1965_pære_32		Leponti, jof. borg Heilag. I, 693 20 ) Heilag. I. 694 12 ; bar (nt. i Papeyju a: .Pa&amp;ia) dx upp Martinus biskup. ok bann å par hdfufikirkju eina Symb. &gt; 19 6 ; peir atburfiir urfiu jafnan i hdfufikirkju i borginni Heilag. I, 627 23 ; |	127:130	0:242	13335	real_norwegian_semantic_change	no	andrey
pære	NN	1929	1929-1965	1929-1965_pære_20		1 Dyre- og planteliv. agn (på korn) alfuru buske (men busk -en) gople (manet) gorrkyte alke and drift (heste-) gran due grashoppe (men grashopp, -en) bergflette (bot.) bergfru(e) (bot.) berggylte dylle (bot.) eik gro (padde) gulrot engsprette (el. eng sprett, -en) bergnebbe bergsugge bikkje gylte (sugge) gås erle ert havelle (fugl) heilo esje (fiskeåt) fegre (bot.) hind firfisle hoppe blankrøye fjør (f ugle-) humle (insekt) hyse bleike (fisk) flue blese (men bles, -et) blokke (blad) flyndre høne furu håkjerring kaie blåklokke (bot.) blåsymre (bot.) boso (grise-) gagl katte (men katt, -en) gaupe geit brosme brugde geite (på traer) gimmer (b. f . gimra) kjempe (bot.) kjette burot (bot.) gjedde kjøe klenge klo kolje kolle (ku uten horn) kongro krongle el. krungle; -bjørk krykkje (fugl) krøkle (fisk) krøkle (kroket tre) kråke ku kusymre (bot.) kvasse (piggvar) kvein (bot.) kveis (i fisk) kveite (fisk) kveke kvige lange (fisk) lerke (fugl) lilje (bot.) lo (fugl) lodde (fisk) loppe lus løve (zool.) løye (fisk) låg (nedfalt tre; fl. laeger) marflo marihand marihøne marikåpe marimjelle molte (baer) mure (bot.) mus mynte (bot.) myrsnipe myrull nepe nesle never nise nype nøtt osp padde plomme (frukt) purke paere (frukt) reke revebjelle (bot.) rikse (åker-) riske (sopp) rogn (i fisk) rokke (fisk) rose (bot.) rot (plantedel) rotte rove rugde rumpe rype røy røye (fisk) selje (bot.) selsnepe sild sildre (berg-; bot siriss(e) sisselrot (bot.) sjuskjaere (bot.) sjølilje sjøpølse sjøstjerne skate (fisk) skate (fugl) skilpadde skinntryte skjebbe (fisk) skjor skjaere (fugl) skogstjerne skrike (fugl) skrubbe (fisk) sleve (orm) slo (orm-) sløke (bot.) smelle (bot.) smelte (fisk) snelle (bot.) snerpe (men snerp, -et; på korn) snipe soleie spette (el. spett, -en; fugl) stinte (fisk) størje sugge sule (hav-) svale sveve (bot.) symre (bot.) syre (bot.) sørenne (fisk) søte (i tre) søye (sau) så (på korn) tall (sml. toll) tepperot (bot.) terne tik tiritunge tispe 2 aksel (fjell-) attlege bakevje Blåmyra (sjøen) bratte braut brekke brun bukt bygd bølgje (men bølge, -en) båre (i sjøen) deld dogg dokk (fordypn.) dolp dragsu ekre eJte (leir-) elv eng esje (slags kleberstein) toll (tre) trane tuppe NatursMldrende evje fonn gate gjørme glenne gloppe glove grend grop grov grøft gutu halvøy tite (men tit, -en; fugl) tokn (gjeller) tryte (fisk) tunge (fisk) turt (bot.) tåg (trevl; fl. taeger) ord. Ord for fjaere el. fjøre flat(e) (flat mark) fleine (bar flekk) fles (skjaer) flindre (stein-) flo (motsatt fjaere) flu (skjaer) fly (fjellvidd) flå hamn (for buskap) hei ugle vemme (fisk) vidje vikke (bot.) vipe yte (på traer) aer (fugl) ørekyte åkerrikse åme åte sted og plass. helle hole horg hø (rundaktig fjell topp) høgd (om lende) ie ile (oppkomme) jord (i ufolk. mål bruk -en) kjelde] kleiv klopp kløft kreppe (sml. Lange sunds-kreppa) kvissel (av elv) køyte (dam)	1213:1217	0:2864	13346	real_norwegian_semantic_change	no	andrey
pære	NN	1970	1970-2015	1970-2015_pære_5		Hvis paeren brenner ut vil kompressoren og MGsettet fortsette å gå. Hvis hovedstrømmen er brutt vil alle motorene stoppe og kabinlyset gå ut. Vent flere minutter og hvis ikke lyset kommer kan lavspentsikringene vaere røket.	5:10	0:221	13350	real_norwegian_semantic_change	no	andrey
pære	NN	1929	1929-1965	1929-1965_pære_18		Kjølelagrede paerer til hermetikk. SALTHERMETIKK 141 «Halvkonserver».	13:18	0:68	13340	real_norwegian_semantic_change	no	andrey
pære	NN	1970	1970-2015	1970-2015_pære_16		Med passering av signal i stopp forstås passering av et stoppsignal hvor lyset enten viser rødt, eller svart dersom paeren i signalet har gått. Kommisjonen har i dette kapitlet ikke hatt som målsetning å gi en omfattende og fullstendig oversikt over alle forhold som kan påvirke en lokomotivførers adferd.	116:121	0:304	13352	real_norwegian_semantic_change	no	andrey
pære	NN	1929	1929-1965	1929-1965_pære_24		4) sperra e-n frå e-u o: fortraenge, übeluffe; hann skal par med kaupa sér hinn tiundhlutinn i himinriki, er madrinn var i fyrstunni til skapadr ok sidan i frå sperdr med fjåndans åeggjan NL. I, 459 13 ; upp- Bpertr Hrafnh. 18 jjDf. v. 1. 1. sperra, f. i) Sjaelfe, (ifaer fir-- DN. V, 137 6 ); pat er ok fyrirbodit, at nokkurii utlenzkir menn kaupi sperrur, bordvid eda rapta Eb. 53 15 , jbf. 114 (204 22 ); sperrur edr skatvidu yfir bann veg faera fyrirbjodum vér ollungis nverjum manni DN. I, 595 38 ; baendr fyrrnefndir skulu hafa frjålsan veg utan at fyrrnefndum gardi til skipa at fara, rida, ganga ok aka med jpeim varningi, sem pen par kaupa, en eigi meo sperrum, bordvidu edr skatvidu DN. I, 682 16 ; herra tvarr profastr — krafdi, at hann (o: sira Matthias) léti koma på munka af Hofudey stefnda til stefnu at svara honum logum ok réttindum, er i våru at taka med val di ok råni fyrir honum sperrur hans DN. 111, 123 11 jbf. IV, 148 10 .	56:59	0:941	13349	real_norwegian_semantic_change	no	andrey
pære	NN	1970	1970-2015	1970-2015_pære_3		Etter 5 år går Hansen av med pensjon, og han ønsker derfor å selge sitt tannlegeutstyr, deriblant lyspaeren. Olsen, som også er tannlege, kjøper denne. Det forutsettes at både Olsen og Hansen forventer at lyspaeren har en gjenvaerende levetid på 5 år. Spørsmålet er nå hvor mye denne paeren er verdt for Olsen.	101:106	0:306	13345	real_norwegian_semantic_change	no	andrey
