lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang	user
driftsregnskap	NN	1980	1980-1990	1980-1990_driftsregnskap_71		En slik «akseptabel» balanse vil i høyprisscenariet si overskudd på driftsregnskapet, mens det i lavprisscenariet som nevnt innebaerer at vel halvparten av oljeinntektstapet i 80-årene tas ut i svekket driftsregnskap.	68:82	0:216	15225	nor_dia_change_subset2	no	andrey
driftsregnskap	NN	1980	1980-1990	1980-1990_driftsregnskap_48		Driftsregnskapet overfor utlandet, overskudd/underskudd 63 Kapitalregnskapet, netto utenlandsgjeld, reserver 64 Eksport og import av varer 65 Handel med tjenester 66 Skipsfartsfrakter 67 Annen eksport og import av tjenester 68 Rente- og stønadsbalansen overfor utlandet 69 Omvurderinger av fordringer og gjeld, korreksjoner Emne 7 Foretaksektoren, investeringer og realkapital	0:16	0:376	15230	nor_dia_change_subset2	no	andrey
driftsregnskap	NN	2012	2012-2019	2012-2019_driftsregnskap_20		I Rogaland er det flere som har høyere over tid. Jon Ingemundsen Lars Erik Borge, leder av teknisk beretningsutvalg for kommunal og fylkeskommunal økonomi (TBU) og professor ved institutt for samfunnsøkonomi ved NTNU sier til Aftenbladet at netto driftsresultat de siste årene hos flere av kommunene i Rogaland er høyere enn anbefalt. – Etter at investeringsmomsen ble flyttet fra driftsregnskapet til investeringsregnskapet i 2014 har vi i TBU anbefalt at netto driftsresultat for kommunene samlet over tid bør utgjøre 1,75 prosent av inntektene. – Hvorfor? – Dette er basert på såkalt formuebevaring, og har sammenheng med at driftsresultat overvurderer den økonomiske balansen fordi avskrivingene er høyere en låneavdragene.	381:397	0:727	15224	nor_dia_change_subset2	no	andrey
driftsregnskap	NN	1980	1980-1990	1980-1990_driftsregnskap_128		En er i og for seg oppmerksom på at en del av de poster som er utgiftsført i driftsregnskapet gjelder arbeider som har ført til at eiendommen er i bedre hevd enn ved overtagelsen i 1956. Riksskattestyret finner det imidlertid klart at eiendommen ikke kan vaere anskaffet og drevet med henblikk på økonomisk forteneste. En nevner blant annet at gardens beliggenhet utvilsomt fører med seg betydelige utgifter. Alt arbeide må utføres ved leiet hjelp. Avskrivninger på driftsmidler og rentetapet vil utgjøre meget vesentlige beløp.	77:93	0:527	15217	nor_dia_change_subset2	no	andrey
driftsregnskap	NN	1980	1980-1990	1980-1990_driftsregnskap_70		Det som ligger implisitt i beregningene våre, er at myndighetene gjennom penge- og finanspolitikken klarer å regulere den samlede innenlandske etterspørselen på en slik måte at vi unngår Keynes-ledighet og samtidig får en «akseptabel» saldo på driftsregnskapet overfor utlandet.	244:260	0:278	15232	nor_dia_change_subset2	no	andrey
driftsregnskap	NN	1980	1980-1990	1980-1990_driftsregnskap_85		For å justere for disse forholdene vil det vaere nødvendig å bearbeide opplysningene i skattestatistikken slik at materialet mer får ka- rakter av et driftsregnskap.	149:163	0:164	15218	nor_dia_change_subset2	no	andrey
driftsregnskap	NN	2012	2012-2019	2012-2019_driftsregnskap_8		Det justerte driftsresultatet endte på 32,3 milliarder kroner, en nedgang på 15 prosent sammenlignet med andre kvartal i fjor. På forhånd var det ventet et justert driftsregnskap på 36,5 milliarder kroner, opplyser selskapet.	164:178	0:225	15220	nor_dia_change_subset2	no	andrey
driftsregnskap	NN	2012	2012-2019	2012-2019_driftsregnskap_18		– At eksempelvis Renset av Sarah Cane ikke trakk like mange publikummere som man ofte gjør på hovedscenen, merkes naturligvis, sier Nationaltheatrets direktør. Rekord på Det Norske Det Norske Teatret kan notere seg tidenes publikumsrekord med 268.000 besøkende og har et positivt driftsregnskapet med 1,4 millioner kroner.	280:296	0:322	15215	nor_dia_change_subset2	no	andrey
driftsregnskap	NN	1980	1980-1990	1980-1990_driftsregnskap_89		En vesentlig forskjell mellom driftsregnskap og skatteregnskap er bl.a. en noe ulik behandling av status i regnskapene.	30:44	0:119	15219	nor_dia_change_subset2	no	andrey
driftsregnskap	NN	2012	2012-2019	2012-2019_driftsregnskap_19		For eksempel er det fortsatt store avvik i pleie- og omsorgssektoren, driftsregnskapet viser et merforbruk på over 60 millioner kroner i henhold til budsjett, det totale sykefravaeret i kommunen er på nesten 10 prosent, flere sektorer har for høy ressursbruk og kommunen skårer dårlig på flere indekser som handler om økonomi.	70:86	0:325	15216	nor_dia_change_subset2	no	andrey
driftsregnskap	NN	2012	2012-2019	2012-2019_driftsregnskap_12		Så langt viser nemlig tallene et regnskapsmessig merforbruk (også kalt underskudd for driftsregnskapet på 112,8 millioner kroner.	86:102	0:129	15223	nor_dia_change_subset2	no	andrey
driftsregnskap	NN	1980	1980-1990	1980-1990_driftsregnskap_41		Den siste dynamiske ligningen i modellen beskriver sammenhengen mellom underskuddet i driftsregnskapet og gjeldsøkningen.	86:102	0:121	15212	nor_dia_change_subset2	no	andrey
driftsregnskap	NN	2012	2012-2019	2012-2019_driftsregnskap_21		Alle investeringer i bygg og anlegg tilknyttet pelsdyrvirksomheten som er regnskapsført og ikke blitt dekket over de årlige driftsregnskapene (avskrivinger), vil bli kompensert fullt ut. I tillegg gis det en generell kompensasjon som beregnes i forhold til antall tisper på gården.	124:141	0:281	15231	nor_dia_change_subset2	no	andrey
driftsregnskap	NN	1980	1980-1990	1980-1990_driftsregnskap_116		Den sterke bedringen i samhandelen med utlandet som førte til at driftsregnskapet i 1980 viste overskudd for første gang siden 1969, skyldtes også i sin helhet bedring i bytteforholdet (forholdet mellom prisutviklingen på Norges eksport og import).	65:81	0:248	15213	nor_dia_change_subset2	no	andrey
driftsregnskap	NN	2012	2012-2019	2012-2019_driftsregnskap_3		De globale konsekvensene av denne politikken er tydelige - den rammer hardest i vekstmarkeder med store underskudd på driftsregnskapet overfor utlandet, nemlig India, Indonesia, Brasil, Tyrkia og Sør-Afrika.	118:134	0:207	15222	nor_dia_change_subset2	no	andrey
driftsregnskap	NN	2012	2012-2019	2012-2019_driftsregnskap_11		Bystyret vedtok å bruke 3,3 millioner kroner av disposisjonsfondet til drift, men ifølge driftsregnskapet er beløpet kroner null. - Bystyret er kommunens øverste ledd.	89:105	0:167	15228	nor_dia_change_subset2	no	andrey
driftsregnskap	NN	1980	1980-1990	1980-1990_driftsregnskap_101		- Driftsregnskaper og/eller annet materiale som viser fordelingen av jordbrukets arbeidsog kapitalinntekter på de ulike bruksstørrelser.	2:18	0:136	15211	nor_dia_change_subset2	no	andrey
driftsregnskap	NN	1980	1980-1990	1980-1990_driftsregnskap_28		- Det vil ta mange år å omstrukturere øko nomien slik at landet får en stor nok konkurranseutsatt sektor til å kunne ha både balanse i driftsregnskapet overfor utlandet og full sysselsetting. I mellomtiden vokser utenlandsgjelden. Det er grunn til å tro at myndighetene har bedre oversikt over, og kan forutse, disse problemene bedre enn de enkelte beslutningstakerne på mikroplanet.	135:151	0:383	15214	nor_dia_change_subset2	no	andrey
driftsregnskap	NN	1980	1980-1990	1980-1990_driftsregnskap_131		Hovedtall fra selskapets driftsregnskap for 1976-78 ble oppgitt.	25:39	0:64	15226	nor_dia_change_subset2	no	andrey
driftsregnskap	NN	2012	2012-2019	2012-2019_driftsregnskap_2		Det må også vaere en lønnsomhet som har et bredere fundament enn Kjell Inge Røkkes driftsregnskap og balanse.	82:96	0:108	15227	nor_dia_change_subset2	no	andrey
driftsregnskap	NN	2012	2012-2019	2012-2019_driftsregnskap_13		Heller ikke dette bedret driften og fotballklubben ble bedt om å pakke sakene og flytte ut. Da tok det noen ganske få timer før arenaeieren kvittet seg med kunstgresset som hadde plaget driftsregnskapet fra dag 1. Det er dyrt å dekke det til når mer innbringende eventer som messer og konserter skal arrangeres, og nå kunne man leie ut når som helst uten at fotballkamper var en klamp om foten.	186:202	0:394	15229	nor_dia_change_subset2	no	andrey
driftsregnskap	NN	2012	2012-2019	2012-2019_driftsregnskap_10		På forhånd var det ventet et justert driftsregnskap på 36,5 milliarder kroner, opplyser selskapet. Nedsalg og lavere gasspriser er blant årsakene til at driftsoverskuddet har krympet.	37:51	0:183	15221	nor_dia_change_subset2	no	andrey
