lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang	user
husrom	NN	1929	1929-1965	1929-1965_husrom_83		En er blitt stama, vev. -; f« r v,nTfl til don navaerende bestemmelse, innskrennning i iornoia en aoii uavae slik at private husrom bare kan besiktiges av forsyningsmyndighetene i forbindelse med en alminnelig opptelling av private beholdninger eller for å kontrollere riktig- r,-ry R«lY\Y\ P T TUPbO fOT Ut 101 i U g heten av opplysnmgor som danner grunru. 0 i + r-\-\r-n tiiphUrie av varer.	123:129	0:390	14723	nor_dia_change_subset1_2	no	andrey
husrom	NN	1929	1929-1965	1929-1965_husrom_29		I Finansdepartementets forskrifter av 14/9 1954 om organisasjon m. y. for utvalg til bistand for Prisdirektoratets distriktskontor i saker etter midlertidig lov om regulering av leie for husrom m. v. av 25/6 1954 heter det i § 2 bl. a.: «Muntlige uttalelser som partene gir til distriktskontoret, jfr. lovens § 15, må nedtegnes og legges frem for utvalget med sakens øvrige dokumenter.»	187:193	0:386	14716	nor_dia_change_subset1_2	no	andrey
husrom	NN	1970	1970-2015	1970-2015_husrom_409		Er oppsigelsesfristen lang, kan det tenkes at plikten til å medvirke til visning først blir aktuell en tid etter at oppsigelse er gitt. Har leieren protestert mot en oppsigelse fra utleiers side etter reglene i § 10-12, plikter han ikke å gi leiesøkende adgang til husrommet før oppsigelsen er godtatt av retten.	265:274	0:312	14720	nor_dia_change_subset1_2	no	andrey
husrom	NN	1970	1970-2015	1970-2015_husrom_611		Et stort antall tilfeller av helt eller delvis fri bolig i arbeidsforhold faller således utenom både folketrygdlovens og skattebetalingslovens regler. I en del tilfeller blir fordel av fritt husrom i praksis heller ikke skattelagt. Dette gjelder eksempelvis når arbeidsgiver stiller til disposisjon brakkerom eller hybel for familieforsørger som har sitt hjem på annet sted.	191:197	0:374	14730	nor_dia_change_subset1_2	no	andrey
husrom	NN	1970	1970-2015	1970-2015_husrom_361		I tillegg kreves det at dyreholdet ikke er til ulempe for utleieren eller de øvrige brukere av eiendommen. Medfører dyreholdet støy, übehagelig lukt e.L, vil dyreholdet ofte kunne vaere til ulempe, og det samme gjelder dersom noen av brukerne får fysisk übehag som følge av dyreholdet, for eksempel allergireaksjoner. Til § 6-4 Tilsyn, vedlikehold og forandringer Paragrafen pålegger leieren å gi utleieren eller andre personer adgang til husrommet for utføring av bestemt angitte gjøremål.	438:447	0:489	14714	nor_dia_change_subset1_2	no	andrey
husrom	NN	1970	1970-2015	1970-2015_husrom_387		I tredje ledd er det bestemt at reglene om erstatningsansvarets omfang i § 2-14 gjelder tilsvarende for hovedleierens ansvar overfor framleieren. Til §8-6 Opptak i husstand Paragrafen gir leier av bolig adgang til å ta inn husstandsmedlemmer i husrommet. Den er en videreføring av gjeldende husleielov § 24 andre ledd annet til fjerde punktum, men det er foretatt noen mindre endringer i forhold til gjeldende lov. Grunnvilkåret for å ta inn andre i husrommet med hjemmel i denne bestemmelsen er at vedkommende skal bli et husstandsmedlem.	244:253	0:539	14712	nor_dia_change_subset1_2	no	andrey
husrom	NN	1929	1929-1965	1929-1965_husrom_23		Det kan videre vises til bestemmelser i følgende lover: Vassdragsloven av 15/3 1940 § 125 nr. 1 jfr. nr. 3, lov om ekspropriasjon og byggeforbud m. v. av 19/7 1946 § 7, 1. ledd, midlertidig lov om avvikling av tvungen avståelse av husrom av 30/6 1950 § 4, siste punktum, prisloven av 26/6 1953 § 10, 4. ledd, jfr. regler om prisrådet fastsatt ved kgl. res. av 19/3 1954 §§ 10 og 13, lov om tilskiping av jordbruk av 18/3 1955 § 30, 2. ledd, lov om friluftslivet av 28/6 1957 § 26, midlertidig lov om regulering av leie av husrom m. v. av 28/6 1957 § 20.	231:237	0:553	14721	nor_dia_change_subset1_2	no	andrey
husrom	NN	1970	1970-2015	1970-2015_husrom_505		Her gis en ektefelle på «begges ansvar» rett til å treffe disposisjoner «for det daglige hushold eller oppfostringen av barna som sedvanlig blir foretatt i disse øyemed, herunder avtale leie av husrom som er bestemt til felles bolig».	194:200	0:234	14710	nor_dia_change_subset1_2	no	andrey
husrom	NN	1929	1929-1965	1929-1965_husrom_39		Sysselsettingsloven av 27/6 1947 § 13 gir klagerett til «den som blir nektet bistand», i råfiskeloven av 14/12 1951 § 4 er det «dem som nektes godkjenning eller hvis tillatelse blir trukket tilbake», og i entreprenørloven av 24/10 1952 § 8 er det «søkjaren» som kan klage. Detaljerte regler om hvem ankeretten tilkommer, kan man finne i loven om arbeidsløysetrygd av 24/6 1938 § 22 sitert foran under e (3). Av nyere lover som uttrykkelig angir hvem klagerett tilkommer, kan nevnes prisloven og lov om regulering av leie for husrom av 28/6 1957. Etter prislovens § 50 er det bare «vedkommende ervervsdrivende» som har rett til å klage. Andre som måtte vaere «interessert» i avgjørelsen, har ikke klagerett.	525:531	0:705	14725	nor_dia_change_subset1_2	no	andrey
husrom	NN	1970	1970-2015	1970-2015_husrom_258		Det framgår av annet ledd at leie av husrom bestemt til ferie- eller fritidsbruk faller utenfor husleielovens virkeområde. Bakgrunnen for begrensningen i lovens rekkevidde er at mange av reglene vil passe dårlig på husrom som skal nyttes til slike formål. Avtalen vil gjerne vaere temmelig kortvarig, og leieren har' til vanlig ikke nevneverdig behov for vern mot urimelige avtalevilkår.	37:43	0:386	14727	nor_dia_change_subset1_2	no	andrey
