identifier1	identifier2	annotator	judgment	comment	lemma
1929-1965_ørret_33	1970-2015_ørret_180	HelleBol	4		ørret
1929-1965_ørret_35	1929-1965_ørret_85	HelleBol	4		ørret
1929-1965_ørret_85	1970-2015_ørret_111	HelleBol	4		ørret
1929-1965_ørret_31	1970-2015_ørret_120	HelleBol	4		ørret
1929-1965_ørret_1	1970-2015_ørret_180	HelleBol	4		ørret
1929-1965_ørret_26	1970-2015_ørret_21	HelleBol	4		ørret
1929-1965_ørret_56	1970-2015_ørret_156	HelleBol	4		ørret
1929-1965_ørret_35	1970-2015_ørret_120	HelleBol	4		ørret
1929-1965_ørret_35	1970-2015_ørret_180	HelleBol	4		ørret
1929-1965_ørret_31	1929-1965_ørret_35	HelleBol	4		ørret
1929-1965_ørret_24	1929-1965_ørret_33	HelleBol	4		ørret
1929-1965_ørret_24	1970-2015_ørret_111	HelleBol	4		ørret
1929-1965_ørret_24	1970-2015_ørret_218	HelleBol	0		ørret
1929-1965_ørret_24	1929-1965_ørret_35	HelleBol	4		ørret
1929-1965_ørret_93	1970-2015_ørret_120	HelleBol	4		ørret
1929-1965_ørret_35	1929-1965_ørret_93	HelleBol	4		ørret
1929-1965_ørret_56	1970-2015_ørret_21	HelleBol	4		ørret
1929-1965_ørret_85	1970-2015_ørret_120	HelleBol	4		ørret
1929-1965_ørret_35	1970-2015_ørret_275	HelleBol	4		ørret
1929-1965_ørret_93	1970-2015_ørret_111	HelleBol	4		ørret
1929-1965_ørret_84	1970-2015_ørret_111	HelleBol	4		ørret
1970-2015_ørret_111	1970-2015_ørret_275	HelleBol	4		ørret
1970-2015_ørret_111	1970-2015_ørret_115	HelleBol	4		ørret
1929-1965_ørret_26	1970-2015_ørret_218	HelleBol	4		ørret
1970-2015_ørret_111	1970-2015_ørret_180	HelleBol	4		ørret
1970-2015_ørret_21	1970-2015_ørret_218	HelleBol	4		ørret
1970-2015_ørret_115	1970-2015_ørret_275	HelleBol	4		ørret
1929-1965_ørret_26	1929-1965_ørret_56	HelleBol	4		ørret
1970-2015_ørret_115	1970-2015_ørret_218	HelleBol	4		ørret
1929-1965_ørret_33	1970-2015_ørret_218	HelleBol	4		ørret
1970-2015_ørret_180	1970-2015_ørret_275	HelleBol	4		ørret
1929-1965_ørret_34	1929-1965_ørret_85	HelleBol	4		ørret
1970-2015_ørret_120	1970-2015_ørret_21	HelleBol	4		ørret
1929-1965_ørret_93	1970-2015_ørret_294	HelleBol	4		ørret
1970-2015_ørret_125	1970-2015_ørret_294	HelleBol	4		ørret
1929-1965_ørret_84	1970-2015_ørret_120	HelleBol	4		ørret
1929-1965_ørret_34	1970-2015_ørret_125	HelleBol	4		ørret
1929-1965_ørret_31	1970-2015_ørret_294	HelleBol	4		ørret
1929-1965_ørret_84	1970-2015_ørret_129	HelleBol	4		ørret
1929-1965_ørret_34	1970-2015_ørret_115	HelleBol	4		ørret
1970-2015_ørret_275	1970-2015_ørret_294	HelleBol	4		ørret
1929-1965_ørret_1	1970-2015_ørret_115	HelleBol	4		ørret
1970-2015_ørret_156	1970-2015_ørret_21	HelleBol	4		ørret
1970-2015_ørret_115	1970-2015_ørret_21	HelleBol	4		ørret
1929-1965_ørret_1	1929-1965_ørret_93	HelleBol	4		ørret
1970-2015_ørret_115	1970-2015_ørret_180	HelleBol	4		ørret
1929-1965_ørret_24	1970-2015_ørret_120	HelleBol	4		ørret
1929-1965_ørret_34	1929-1965_ørret_35	HelleBol	4		ørret
1929-1965_ørret_84	1970-2015_ørret_115	HelleBol	4		ørret
1970-2015_ørret_115	1970-2015_ørret_156	HelleBol	4		ørret
1929-1965_ørret_34	1929-1965_ørret_84	HelleBol	4		ørret
1929-1965_ørret_34	1970-2015_ørret_218	HelleBol	4		ørret
1929-1965_ørret_56	1970-2015_ørret_115	HelleBol	4		ørret
1929-1965_ørret_34	1970-2015_ørret_111	HelleBol	4		ørret
1929-1965_ørret_34	1970-2015_ørret_129	HelleBol	4		ørret
1929-1965_ørret_24	1929-1965_ørret_31	HelleBol	4		ørret
1929-1965_ørret_35	1970-2015_ørret_21	HelleBol	4		ørret
1929-1965_ørret_85	1970-2015_ørret_129	HelleBol	4		ørret
1929-1965_ørret_24	1929-1965_ørret_56	HelleBol	4		ørret
1929-1965_ørret_56	1970-2015_ørret_218	HelleBol	4		ørret
1929-1965_ørret_34	1970-2015_ørret_120	HelleBol	4		ørret
1929-1965_ørret_33	1970-2015_ørret_115	HelleBol	4		ørret
1970-2015_ørret_156	1970-2015_ørret_218	HelleBol	4		ørret
1929-1965_ørret_34	1970-2015_ørret_180	HelleBol	4		ørret
1929-1965_ørret_85	1970-2015_ørret_275	HelleBol	4		ørret
1929-1965_ørret_93	1970-2015_ørret_156	HelleBol	4		ørret
1929-1965_ørret_1	1929-1965_ørret_84	HelleBol	4		ørret
1929-1965_ørret_31	1970-2015_ørret_115	HelleBol	4		ørret
1970-2015_ørret_218	1970-2015_ørret_275	HelleBol	4		ørret
1970-2015_ørret_111	1970-2015_ørret_129	HelleBol	4		ørret
1929-1965_ørret_84	1970-2015_ørret_21	HelleBol	4		ørret
1929-1965_ørret_84	1970-2015_ørret_275	HelleBol	4		ørret
1929-1965_ørret_1	1970-2015_ørret_218	HelleBol	4		ørret
1970-2015_ørret_125	1970-2015_ørret_180	HelleBol	4		ørret
1929-1965_ørret_31	1970-2015_ørret_129	HelleBol	4		ørret
1929-1965_ørret_34	1970-2015_ørret_21	HelleBol	4		ørret
1929-1965_ørret_35	1970-2015_ørret_156	HelleBol	4		ørret
1929-1965_ørret_1	1970-2015_ørret_111	HelleBol	4		ørret
1929-1965_ørret_26	1929-1965_ørret_34	HelleBol	4		ørret
1929-1965_ørret_1	1970-2015_ørret_275	HelleBol	4		ørret
1929-1965_ørret_1	1929-1965_ørret_31	HelleBol	4		ørret
1970-2015_ørret_156	1970-2015_ørret_294	HelleBol	4		ørret
1970-2015_ørret_120	1970-2015_ørret_218	HelleBol	4		ørret
1929-1965_ørret_93	1970-2015_ørret_275	HelleBol	4		ørret
1929-1965_ørret_35	1970-2015_ørret_111	HelleBol	4		ørret
