identifier1	identifier2	annotator	judgment	comment	lemma
1980-1990_vindu_211	1980-1990_vindu_6	HelleBol	4		vindu
1980-1990_vindu_248	2012-2019_vindu_654	HelleBol	4		vindu
1980-1990_vindu_137	1980-1990_vindu_266	HelleBol	4		vindu
1980-1990_vindu_61	2012-2019_vindu_10388	HelleBol	4		vindu
1980-1990_vindu_6	2012-2019_vindu_10388	HelleBol	4		vindu
1980-1990_vindu_137	2012-2019_vindu_7348	HelleBol	4		vindu
1980-1990_vindu_137	2012-2019_vindu_3421	HelleBol	4		vindu
1980-1990_vindu_137	1980-1990_vindu_248	HelleBol	4		vindu
2012-2019_vindu_10388	2012-2019_vindu_654	HelleBol	4		vindu
1980-1990_vindu_61	2012-2019_vindu_12568	HelleBol	4		vindu
2012-2019_vindu_10388	2012-2019_vindu_12069	HelleBol	4		vindu
1980-1990_vindu_272	1980-1990_vindu_61	HelleBol	4		vindu
2012-2019_vindu_16414	2012-2019_vindu_654	HelleBol	2		vindu
2012-2019_vindu_12069	2012-2019_vindu_16414	HelleBol	2		vindu
1980-1990_vindu_248	1980-1990_vindu_61	HelleBol	4		vindu
1980-1990_vindu_137	2012-2019_vindu_10388	HelleBol	4		vindu
1980-1990_vindu_61	2012-2019_vindu_16414	HelleBol	2		vindu
1980-1990_vindu_12	1980-1990_vindu_76	HelleBol	4		vindu
1980-1990_vindu_76	2012-2019_vindu_12568	HelleBol	4		vindu
1980-1990_vindu_174	2012-2019_vindu_3486	HelleBol	4		vindu
1980-1990_vindu_272	1980-1990_vindu_6	HelleBol	4		vindu
1980-1990_vindu_6	2012-2019_vindu_7384	HelleBol	4		vindu
1980-1990_vindu_137	1980-1990_vindu_211	HelleBol	4		vindu
1980-1990_vindu_37	1980-1990_vindu_61	HelleBol	4		vindu
1980-1990_vindu_12	1980-1990_vindu_37	HelleBol	4		vindu
1980-1990_vindu_174	1980-1990_vindu_76	HelleBol	4		vindu
1980-1990_vindu_266	1980-1990_vindu_6	HelleBol	4		vindu
1980-1990_vindu_272	1980-1990_vindu_37	HelleBol	4		vindu
1980-1990_vindu_6	1980-1990_vindu_61	HelleBol	4		vindu
1980-1990_vindu_37	2012-2019_vindu_3486	HelleBol	4		vindu
1980-1990_vindu_37	2012-2019_vindu_12069	HelleBol	4		vindu
1980-1990_vindu_76	2012-2019_vindu_7384	HelleBol	4		vindu
1980-1990_vindu_174	1980-1990_vindu_37	HelleBol	4		vindu
1980-1990_vindu_37	2012-2019_vindu_12568	HelleBol	4		vindu
2012-2019_vindu_16144	2012-2019_vindu_3486	HelleBol	2		vindu
2012-2019_vindu_16414	2012-2019_vindu_3486	HelleBol	2		vindu
1980-1990_vindu_174	2012-2019_vindu_10388	HelleBol	4		vindu
2012-2019_vindu_12568	2012-2019_vindu_654	HelleBol	4		vindu
1980-1990_vindu_266	2012-2019_vindu_12568	HelleBol	4		vindu
2012-2019_vindu_12568	2012-2019_vindu_16414	HelleBol	2		vindu
1980-1990_vindu_272	2012-2019_vindu_16144	HelleBol	2		vindu
