lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang	user
bank	NN	2012	2012-2019	2012-2019_bank_38048		Foto: (Foto: Gorm K. Gaare) Norges største bank DNB legger frem et resultat før skatt i fjerde kvartal på 6,82 milliarder kroner.	43:47	0:129	15076	nor_dia_change_subset2	no	andrey
bank	NN	1980	1980-1990	1980-1990_bank_4748		Bankforemngen har foreslått at utenlandsandelen for banker bør justeres opp på linje med utenlandsandelen for industriselskaper.	52:58	0:128	15062	nor_dia_change_subset2	no	andrey
bank	NN	1980	1980-1990	1980-1990_bank_4351		Lånet skulle tilbakebetales til samvirkelagets konto i Bøndernes Bank, Trondheim, etter hvert som eggene ble solgt. Etter et brev fra avholdsorganisasjonene i bygda, vedtok styret med 3 mot 2 stemmer å si opp kontrakten med A/S Vinmonopolet om tomflaskesentralen og avvikle denne virksomheten.	65:69	0:293	15071	nor_dia_change_subset2	no	andrey
bank	NN	1980	1980-1990	1980-1990_bank_206		De någjeldende regler for avsetninger og disponering av Norges Banks overskudd er fastsatt ved kgl res 7 februar 1986 med hjemmel i sentralbankloven 1985 § 28. Reglene har følgende ordlyd: - «1. Av Norges Banks overskudd avsettes til Kursreguleringsfondet inntil dette har nådd 20 pst. av bankens valutareserver, andre fordringer på utlandet, yalutainnskudd i norske banker, valuta kjøpt på levering, norske ihendehaverobligasjoner og eventuelle andre engasjementer som av Hovedstyret vurderes å ha ikke übetydelig kursrisiko.	63:68	0:526	15072	nor_dia_change_subset2	no	andrey
bank	NN	2012	2012-2019	2012-2019_bank_27137		Svakere fra Sparebank 1 SMN Konsernsjef Finn Haugan i Sparebank 1 SMN. Foto: Ole Morten Melgård. Sparebanken 1 SMN fikk et resultat før skatt på 567 millioner kroner i første kvartal 2015, mot 597 millioner kroner i samme periode året før. Det opplyser banken i kvartalsrapporten fredag. Netto renteinntekter utgjorde 467 millioner kroner (412), mens netto provisjons- og andre driftsinntekter ble 377 millioner kroner (385). Tap på utlån og garantier var 22 millioner kroner i kvartalet (17). Målet om ren kjernekapital i 2016 på 13,5 prosent vil bli oppnådd med tilbakeholdt overskudd og moderat vekst, skriver banken.	102:108	0:620	15067	nor_dia_change_subset2	no	andrey
bank	NN	2012	2012-2019	2012-2019_bank_6859		Rapporten som er ventet torsdag, blir gjennomført av konsulentene Roland Berger fra Tyskland og Olivier Wyman fra USA. Den skal vurdere hvor mye kapital bankene trenger, melder AFP.	33:37	0:181	15074	nor_dia_change_subset2	no	andrey
bank	NN	2012	2012-2019	2012-2019_bank_4769		Slik skal bankene vite hvem som ikke betaler for seg og nekte disse nye lån. - Alle har et personlig ansvar for økonomien sin, men dette er hjelp til selvhjelp.	10:17	0:160	15068	nor_dia_change_subset2	no	andrey
bank	NN	2012	2012-2019	2012-2019_bank_21123		Reell frykt for «grexit» ga bank run. Siden ESB bare opprettholder sin nødhjelp med penger til greske banker, ikke øker den, ble bankene stengt og minibankuttaksgrenser innført. Samfunnet er i ferd med å kollapse.	28:32	0:213	15061	nor_dia_change_subset2	no	andrey
bank	NN	1980	1980-1990	1980-1990_bank_4829		Det bestemmes i fjerde punktum at en kjøpesum som er innbetalt, skal plasseres i offentlig godkjent bank til den kan utbetales. Det stemmer med tvfbl § 58 at namsmyndigheten som mottar penger i forvaring, skal sette beløpet i bank.	100:104	0:231	15058	nor_dia_change_subset2	no	andrey
bank	NN	2012	2012-2019	2012-2019_bank_24575		(FA side 10) DRYPPER ARBEID PÅ NORSK TITANIUM Alcoas gigantkontrakt med Airbus kan gi oppdrag til Norsk Titanium, der Scatec Solar har en eierandel på 30 prosent. -Vi ser for oss et strategisk samarbeid med Alcoa fremover, sier styreleder John Andersen. (FA side 12) KAN FÅ UTFORDRINGER MED PRISINGEN Utlendingers mistanke om norsk boligboble kombinert med oljeprisfall kommer i tillegg til lav prising av norske banker på børs.	413:419	0:428	15063	nor_dia_change_subset2	no	andrey
bank	NN	2012	2012-2019	2012-2019_bank_15299		Noen av bankens ansatte som jobber blant kunder bruker uniformer, men de har ingen krav til frisyrer eller høyder på skohaelene.	35:40	0:127	15073	nor_dia_change_subset2	no	andrey
bank	NN	1980	1980-1990	1980-1990_bank_4063		Det kan også gjøre det lettere for finske banker å etablere seg i visse land, dersom dette er aktuelt. 3.5.3. Tilsyns- og kontrollforhold	42:48	0:137	15060	nor_dia_change_subset2	no	andrey
bank	NN	2012	2012-2019	2012-2019_bank_3477		Det har ikke skjedd. Norges største bank, DNB, tror at Norges Bank kutter styringsrenten i mars og at pengemarkedsrenten, målt ved 3 måneders Nibor-rente (Nibor = Norwegian Inter Bank Offered Rate), skal enda mer ned i løpet av året. Men det er heller ikke da sikkert at boliglånsrenten følger etter. Tvert imot er det fare for at bankene setter opp renten i løpet av året. Tjener for lite	36:40	0:389	15070	nor_dia_change_subset2	no	andrey
bank	NN	1980	1980-1990	1980-1990_bank_2829		«Banken fastsetter regler for kredittens omfang, rentesatser og tilbakebetalingsvilkår.	1:7	0:87	15066	nor_dia_change_subset2	no	andrey
bank	NN	2012	2012-2019	2012-2019_bank_40560		Det gjør at banken troner på toppen av denne månedens mest solgte aksjer.	12:18	0:73	15077	nor_dia_change_subset2	no	andrey
bank	NN	1980	1980-1990	1980-1990_bank_3609		I lånekontrakten var bestemt at banken kunne kreve tilleggssikkerheter hvis utestående låns størrelse kom til å overskride 60% av markedsverdiene på de pantsatte skip.	32:38	0:167	15065	nor_dia_change_subset2	no	andrey
bank	NN	1980	1980-1990	1980-1990_bank_835		Dette markedet funksjonerer på den måten at bankene kan skaffe seg norske kroner mot å selge valuta til dagens kurs.	44:51	0:116	15078	nor_dia_change_subset2	no	andrey
bank	NN	2012	2012-2019	2012-2019_bank_1536		- Vi ser nå at bankene velger å plassere pengene i sentralbanken eller i sikre statspapirer for at man skal ha tilgang til likdivitet, sier Mork.	15:22	0:145	15059	nor_dia_change_subset2	no	andrey
bank	NN	2012	2012-2019	2012-2019_bank_38450		For øvrig har banken innsett at Norge ikke er isolert.	14:20	0:54	15064	nor_dia_change_subset2	no	andrey
bank	NN	1980	1980-1990	1980-1990_bank_3022		I etterkrigstiden har bankens utlån til naeringslivet vesentlig vaert begrenset til kreditter til fiskerinaeringen i Nord-Norge. Lånene er rene driftskreditter i form av kassekreditt til vedkommende bedrift.	22:29	0:204	15075	nor_dia_change_subset2	no	andrey
