identifier1	identifier2	annotator	judgment	comment	lemma
2012-2019_mappe_335	2012-2019_mappe_355	HelleBol	3		mappe
2012-2019_mappe_200	2012-2019_mappe_310	HelleBol	3		mappe
1980-1990_mappe_12	1980-1990_mappe_7	HelleBol	4		mappe
1980-1990_mappe_2	2012-2019_mappe_279	HelleBol	3		mappe
1980-1990_mappe_4	2012-2019_mappe_335	HelleBol	3		mappe
1980-1990_mappe_2	2012-2019_mappe_335	HelleBol	3		mappe
1980-1990_mappe_8	2012-2019_mappe_291	HelleBol	4		mappe
2012-2019_mappe_331	2012-2019_mappe_335	HelleBol	4		mappe
2012-2019_mappe_159	2012-2019_mappe_279	HelleBol	4		mappe
2012-2019_mappe_279	2012-2019_mappe_291	HelleBol	3		mappe
1980-1990_mappe_6	2012-2019_mappe_167	HelleBol	3		mappe
1980-1990_mappe_15	2012-2019_mappe_167	HelleBol	3		mappe
1980-1990_mappe_8	2012-2019_mappe_167	HelleBol	3		mappe
2012-2019_mappe_167	2012-2019_mappe_279	HelleBol	4		mappe
2012-2019_mappe_135	2012-2019_mappe_339	HelleBol	3		mappe
2012-2019_mappe_200	2012-2019_mappe_291	HelleBol	4		mappe
2012-2019_mappe_135	2012-2019_mappe_279	HelleBol	4		mappe
1980-1990_mappe_9	2012-2019_mappe_310	HelleBol	3		mappe
1980-1990_mappe_12	2012-2019_mappe_335	HelleBol	3		mappe
1980-1990_mappe_2	2012-2019_mappe_200	HelleBol	4		mappe
1980-1990_mappe_4	2012-2019_mappe_135	HelleBol	3		mappe
1980-1990_mappe_12	2012-2019_mappe_279	HelleBol	3		mappe
1980-1990_mappe_13	2012-2019_mappe_200	HelleBol	4		mappe
1980-1990_mappe_11	1980-1990_mappe_12	HelleBol	4		mappe
1980-1990_mappe_11	1980-1990_mappe_7	HelleBol	4		mappe
1980-1990_mappe_11	1980-1990_mappe_9	HelleBol	4		mappe
1980-1990_mappe_11	2012-2019_mappe_291	HelleBol	4		mappe
1980-1990_mappe_15	2012-2019_mappe_339	HelleBol	4		mappe
2012-2019_mappe_135	2012-2019_mappe_331	HelleBol	4		mappe
1980-1990_mappe_11	2012-2019_mappe_135	HelleBol	3		mappe
1980-1990_mappe_5	2012-2019_mappe_335	HelleBol	3		mappe
2012-2019_mappe_279	2012-2019_mappe_339	HelleBol	3		mappe
1980-1990_mappe_11	2012-2019_mappe_167	HelleBol	3		mappe
1980-1990_mappe_15	2012-2019_mappe_200	HelleBol	4		mappe
1980-1990_mappe_15	2012-2019_mappe_331	HelleBol	3		mappe
1980-1990_mappe_9	2012-2019_mappe_135	HelleBol	3		mappe
1980-1990_mappe_2	2012-2019_mappe_135	HelleBol	3		mappe
1980-1990_mappe_7	2012-2019_mappe_310	HelleBol	3		mappe
2012-2019_mappe_159	2012-2019_mappe_291	HelleBol	3		mappe
1980-1990_mappe_13	2012-2019_mappe_339	HelleBol	4		mappe
1980-1990_mappe_13	2012-2019_mappe_310	HelleBol	3		mappe
1980-1990_mappe_13	2012-2019_mappe_291	HelleBol	4		mappe
2012-2019_mappe_310	2012-2019_mappe_339	HelleBol	3		mappe
1980-1990_mappe_11	1980-1990_mappe_4	HelleBol	4		mappe
1980-1990_mappe_4	1980-1990_mappe_7	HelleBol	4		mappe
1980-1990_mappe_4	2012-2019_mappe_159	HelleBol	3		mappe
1980-1990_mappe_5	2012-2019_mappe_310	HelleBol	3		mappe
1980-1990_mappe_15	1980-1990_mappe_4	HelleBol	4		mappe
1980-1990_mappe_11	2012-2019_mappe_310	HelleBol	3		mappe
1980-1990_mappe_13	1980-1990_mappe_15	HelleBol	4		mappe
1980-1990_mappe_12	1980-1990_mappe_13	HelleBol	4		mappe
1980-1990_mappe_9	2012-2019_mappe_167	HelleBol	3		mappe
1980-1990_mappe_12	2012-2019_mappe_331	HelleBol	3		mappe
1980-1990_mappe_13	2012-2019_mappe_159	HelleBol	3		mappe
1980-1990_mappe_5	2012-2019_mappe_135	HelleBol	3		mappe
2012-2019_mappe_135	2012-2019_mappe_335	HelleBol	4		mappe
